timestamp,Entry No_,Budget Name,G_L Account No_,Date,Department,Project,Amount,Description,Business Unit Code,User ID,Budget Dimension 1 Code,Budget Dimension 2 Code,Budget Dimension 3 Code,Budget Dimension 4 Code,Dimension Set ID,Last Date Modified
0x000000000068D5EE,4615,GL2007,2130,01/08/2007,,,5583,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D5FA,4624,GL2007,2310,01/08/2007,,,-19194,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D607,4642,GL2007,5310,01/08/2007,,,-42345,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D61C,4651,GL2007,5610,01/08/2007,,,-98984,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D628,4657,GL2007,5630,01/08/2007,,,95883,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D634,4658,GL2007,5631,01/08/2007,,,77,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D641,4676,GL2007,6110,01/08/2007,,,-604313,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D64D,4694,GL2007,6810,01/08/2007,,,-2993,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D659,4695,GL2007,6910,01/08/2007,,,41682,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D665,4697,GL2007,7110,01/08/2007,,,510838,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D671,4702,GL2007,7170,01/08/2007,,,-38034,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D67D,4705,GL2007,7190,01/08/2007,,,442086,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D689,4706,GL2007,7191,01/08/2007,,,-510838,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D690,4708,GL2007,7193,01/08/2007,,,-134,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D697,4709,GL2007,7210,01/08/2007,,,21284,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D6A3,4714,GL2007,7270,01/08/2007,,,15700,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D6AE,4718,GL2007,7291,01/08/2007,,,-21284,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D6BA,4734,GL2007,8110,01/08/2007,,,483,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D6C6,4735,GL2007,8120,01/08/2007,,,2128,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D6D2,4736,GL2007,8130,01/08/2007,,,8593,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D6DE,4737,GL2007,8210,01/08/2007,,,2581,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D6EA,4738,GL2007,8230,01/08/2007,,,601,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D6F6,4739,GL2007,8240,01/08/2007,,,291,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D703,4741,GL2007,8320,01/08/2007,,,1537,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D71A,4747,GL2007,8510,01/08/2007,,,478,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D726,4749,GL2007,8530,01/08/2007,,,544,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D732,4752,GL2007,8630,01/08/2007,,,372,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D73E,4754,GL2007,8710,01/08/2007,,,41100,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D74A,4755,GL2007,8720,01/08/2007,,,20296,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D756,4772,GL2007,9210,01/08/2007,,,15227,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D762,4776,GL2007,9250,01/08/2007,,,3836,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D5D7,4799,GL2007,2110,01/09/2007,,,-132791,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D5E3,4802,GL2007,2120,01/09/2007,,,-52399,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D5EF,4804,GL2007,2130,01/09/2007,,,-4241,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D5FB,4813,GL2007,2310,01/09/2007,,,-45951,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D608,4831,GL2007,5310,01/09/2007,,,303937,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D611,4835,GL2007,5410,01/09/2007,,,-10962,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D61D,4840,GL2007,5610,01/09/2007,,,-69186,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D629,4846,GL2007,5630,01/09/2007,,,21340,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D635,4847,GL2007,5631,01/09/2007,,,20,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D642,4865,GL2007,6110,01/09/2007,,,-421862,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D64E,4883,GL2007,6810,01/09/2007,,,-2940,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D65A,4884,GL2007,6910,01/09/2007,,,29452,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D666,4886,GL2007,7110,01/09/2007,,,108662,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D672,4891,GL2007,7170,01/09/2007,,,-13499,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D67E,4894,GL2007,7190,01/09/2007,,,307352,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D68A,4895,GL2007,7191,01/09/2007,,,-108662,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D698,4898,GL2007,7210,01/09/2007,,,252,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D6A4,4903,GL2007,7270,01/09/2007,,,4493,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D6AF,4907,GL2007,7291,01/09/2007,,,-252,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D6BB,4923,GL2007,8110,01/09/2007,,,483,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D6C7,4924,GL2007,8120,01/09/2007,,,1498,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D6D3,4925,GL2007,8130,01/09/2007,,,3207,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D6DF,4926,GL2007,8210,01/09/2007,,,3220,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D6EB,4927,GL2007,8230,01/09/2007,,,429,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D6F7,4928,GL2007,8240,01/09/2007,,,362,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D704,4930,GL2007,8320,01/09/2007,,,396,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D70F,4932,GL2007,8410,01/09/2007,,,2644,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D71B,4936,GL2007,8510,01/09/2007,,,455,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D727,4938,GL2007,8530,01/09/2007,,,382,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D733,4941,GL2007,8630,01/09/2007,,,712,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D73F,4943,GL2007,8710,01/09/2007,,,33951,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D74B,4944,GL2007,8720,01/09/2007,,,20603,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D757,4961,GL2007,9210,01/09/2007,,,15835,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D763,4965,GL2007,9250,01/09/2007,,,3061,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D5D8,4988,GL2007,2110,01/10/2007,,,81861,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D5E4,4991,GL2007,2120,01/10/2007,,,-1099,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D5F0,4993,GL2007,2130,01/10/2007,,,3557,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D5FC,5002,GL2007,2310,01/10/2007,,,22525,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D609,5020,GL2007,5310,01/10/2007,,,-86919,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D612,5024,GL2007,5410,01/10/2007,,,-110499,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D61E,5029,GL2007,5610,01/10/2007,,,201519,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D62A,5035,GL2007,5630,01/10/2007,,,-120948,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D636,5036,GL2007,5631,01/10/2007,,,-85,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D643,5054,GL2007,6110,01/10/2007,,,-361247,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D64F,5072,GL2007,6810,01/10/2007,,,-3602,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D65B,5073,GL2007,6910,01/10/2007,,,24890,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D667,5075,GL2007,7110,01/10/2007,,,323116,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D673,5080,GL2007,7170,01/10/2007,,,-20952,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D67F,5083,GL2007,7190,01/10/2007,,,263305,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D68B,5084,GL2007,7191,01/10/2007,,,-323116,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D699,5087,GL2007,7210,01/10/2007,,,10374,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D6A5,5092,GL2007,7270,01/10/2007,,,6817,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D6B0,5096,GL2007,7291,01/10/2007,,,-10374,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D6BC,5112,GL2007,8110,01/10/2007,,,483,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D6C8,5113,GL2007,8120,01/10/2007,,,993,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D6D4,5114,GL2007,8130,01/10/2007,,,5343,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D6E0,5115,GL2007,8210,01/10/2007,,,2809,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D6EC,5116,GL2007,8230,01/10/2007,,,481,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D6F8,5117,GL2007,8240,01/10/2007,,,356,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D705,5119,GL2007,8320,01/10/2007,,,1510,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D710,5121,GL2007,8410,01/10/2007,,,8593,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D71C,5125,GL2007,8510,01/10/2007,,,443,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D728,5127,GL2007,8530,01/10/2007,,,496,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D734,5130,GL2007,8630,01/10/2007,,,1007,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D740,5132,GL2007,8710,01/10/2007,,,43064,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D74C,5133,GL2007,8720,01/10/2007,,,20464,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D758,5150,GL2007,9210,01/10/2007,,,13175,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D764,5154,GL2007,9250,01/10/2007,,,1660,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D5D9,5177,GL2007,2110,01/11/2007,,,41058,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D5E5,5180,GL2007,2120,01/11/2007,,,-35665,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D5F1,5182,GL2007,2130,01/11/2007,,,1542,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D5FD,5191,GL2007,2310,01/11/2007,,,-65532,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D60A,5209,GL2007,5310,01/11/2007,,,-63866,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D613,5213,GL2007,5410,01/11/2007,,,111488,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D61F,5218,GL2007,5610,01/11/2007,,,-50310,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D62B,5224,GL2007,5630,01/11/2007,,,42394,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D637,5225,GL2007,5631,01/11/2007,,,78,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D644,5243,GL2007,6110,01/11/2007,,,-305306,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D650,5261,GL2007,6810,01/11/2007,,,-2804,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D65C,5262,GL2007,6910,01/11/2007,,,20623,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D668,5264,GL2007,7110,01/11/2007,,,220772,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D674,5269,GL2007,7170,01/11/2007,,,-7053,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D680,5272,GL2007,7190,01/11/2007,,,222433,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D68C,5273,GL2007,7191,01/11/2007,,,-220772,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D69A,5276,GL2007,7210,01/11/2007,,,1638,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D6A6,5281,GL2007,7270,01/11/2007,,,96,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D6B1,5285,GL2007,7291,01/11/2007,,,-1638,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D6BD,5301,GL2007,8110,01/11/2007,,,483,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D6C9,5302,GL2007,8120,01/11/2007,,,2000,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D6D5,5303,GL2007,8130,01/11/2007,,,4807,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D6E1,5304,GL2007,8210,01/11/2007,,,3088,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D6ED,5305,GL2007,8230,01/11/2007,,,473,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D6F9,5306,GL2007,8240,01/11/2007,,,245,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D706,5308,GL2007,8320,01/11/2007,,,1554,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D711,5310,GL2007,8410,01/11/2007,,,5678,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D71D,5314,GL2007,8510,01/11/2007,,,497,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D729,5316,GL2007,8530,01/11/2007,,,562,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D735,5319,GL2007,8630,01/11/2007,,,2255,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D741,5321,GL2007,8710,01/11/2007,,,33135,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D74D,5322,GL2007,8720,01/11/2007,,,19559,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D759,5339,GL2007,9210,01/11/2007,,,15171,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D765,5343,GL2007,9250,01/11/2007,,,1321,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D5DA,5366,GL2007,2110,01/12/2007,,,-104278,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D5E6,5369,GL2007,2120,01/12/2007,,,86160,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D5F2,5371,GL2007,2130,01/12/2007,,,5868,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D5FE,5380,GL2007,2310,01/12/2007,,,2967,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D60B,5398,GL2007,5310,01/12/2007,,,41637,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D614,5402,GL2007,5410,01/12/2007,,,-23516,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D620,5407,GL2007,5610,01/12/2007,,,-50507,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D62C,5413,GL2007,5630,01/12/2007,,,36486,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D638,5414,GL2007,5631,01/12/2007,,,65,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D645,5432,GL2007,6110,01/12/2007,,,-304218,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D651,5450,GL2007,6810,01/12/2007,,,-3035,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D65D,5451,GL2007,6910,01/12/2007,,,18642,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D669,5453,GL2007,7110,01/12/2007,,,173294,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D675,5458,GL2007,7170,01/12/2007,,,-29794,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D681,5461,GL2007,7190,01/12/2007,,,221206,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D68D,5462,GL2007,7191,01/12/2007,,,-173294,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D69B,5465,GL2007,7210,01/12/2007,,,14217,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D6A7,5470,GL2007,7270,01/12/2007,,,8349,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D6B2,5474,GL2007,7291,01/12/2007,,,-14217,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D6BE,5490,GL2007,8110,01/12/2007,,,483,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D6CA,5491,GL2007,8120,01/12/2007,,,2342,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D6D6,5492,GL2007,8130,01/12/2007,,,7158,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D6E2,5493,GL2007,8210,01/12/2007,,,3181,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D6EE,5494,GL2007,8230,01/12/2007,,,596,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D6FA,5495,GL2007,8240,01/12/2007,,,346,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D707,5497,GL2007,8320,01/12/2007,,,1291,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D712,5499,GL2007,8410,01/12/2007,,,5217,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D71E,5503,GL2007,8510,01/12/2007,,,453,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D72A,5505,GL2007,8530,01/12/2007,,,640,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D736,5508,GL2007,8630,01/12/2007,,,909,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D742,5510,GL2007,8710,01/12/2007,,,33683,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D74E,5511,GL2007,8720,01/12/2007,,,21018,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D75A,5528,GL2007,9210,01/12/2007,,,15339,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D766,5532,GL2007,9250,01/12/2007,,,1313,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D767,5545,GL2008,2110,01/01/2008,,,30408,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D773,5548,GL2008,2120,01/01/2008,,,-55015,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D77F,5550,GL2008,2130,01/01/2008,,,-2486,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D78B,5559,GL2008,2310,01/01/2008,,,32460,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D797,5577,GL2008,5310,01/01/2008,,,-37708,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D7A3,5581,GL2008,5410,01/01/2008,,,25042,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D7AF,5586,GL2008,5610,01/01/2008,,,94952,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D7BB,5592,GL2008,5630,01/01/2008,,,-93464,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D7C7,5593,GL2008,5631,01/01/2008,,,-145,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D7D3,5611,GL2008,6110,01/01/2008,,,-370606,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D7DF,5629,GL2008,6810,01/01/2008,,,-3050,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D7EB,5630,GL2008,6910,01/01/2008,,,26356,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D7F7,5632,GL2008,7110,01/01/2008,,,216580,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D804,5637,GL2008,7170,01/01/2008,,,-24639,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D810,5640,GL2008,7190,01/01/2008,,,265826,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D81C,5641,GL2008,7191,01/01/2008,,,-216580,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D82D,5644,GL2008,7210,01/01/2008,,,13933,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D838,5649,GL2008,7270,01/01/2008,,,16419,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D844,5653,GL2008,7291,01/01/2008,,,-13933,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D84F,5669,GL2008,8110,01/01/2008,,,469,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D85B,5670,GL2008,8120,01/01/2008,,,1761,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D867,5671,GL2008,8130,01/01/2008,,,4087,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D873,5672,GL2008,8210,01/01/2008,,,3580,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D87F,5673,GL2008,8230,01/01/2008,,,407,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D88B,5674,GL2008,8240,01/01/2008,,,534,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D897,5676,GL2008,8320,01/01/2008,,,1336,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D8A3,5678,GL2008,8410,01/01/2008,,,4260,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D8AE,5682,GL2008,8510,01/01/2008,,,415,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D8BA,5684,GL2008,8530,01/01/2008,,,647,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D8C6,5687,GL2008,8630,01/01/2008,,,1666,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D8D2,5689,GL2008,8710,01/01/2008,,,41463,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D8DE,5690,GL2008,8720,01/01/2008,,,19448,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D8EA,5707,GL2008,9210,01/01/2008,,,14436,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D8F6,5711,GL2008,9250,01/01/2008,,,1141,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D768,5734,GL2008,2110,01/02/2008,,,-2353,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D774,5737,GL2008,2120,01/02/2008,,,50291,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D780,5739,GL2008,2130,01/02/2008,,,-1447,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D78C,5748,GL2008,2310,01/02/2008,,,-36623,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D798,5766,GL2008,5310,01/02/2008,,,-8211,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D7A4,5770,GL2008,5410,01/02/2008,,,7490,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D7B0,5775,GL2008,5610,01/02/2008,,,-54566,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D7BC,5781,GL2008,5630,01/02/2008,,,49286,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D7C8,5782,GL2008,5631,01/02/2008,,,69,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D7D4,5800,GL2008,6110,01/02/2008,,,-331925,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D7E0,5818,GL2008,6810,01/02/2008,,,-2723,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D7EC,5819,GL2008,6910,01/02/2008,,,22845,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D7F8,5821,GL2008,7110,01/02/2008,,,257497,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D805,5826,GL2008,7170,01/02/2008,,,-27672,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D811,5829,GL2008,7190,01/02/2008,,,237232,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D81D,5830,GL2008,7191,01/02/2008,,,-257497,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D82E,5833,GL2008,7210,01/02/2008,,,7283,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D839,5838,GL2008,7270,01/02/2008,,,8730,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D845,5842,GL2008,7291,01/02/2008,,,-7283,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D850,5858,GL2008,8110,01/02/2008,,,469,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D85C,5859,GL2008,8120,01/02/2008,,,2371,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D868,5860,GL2008,8130,01/02/2008,,,3643,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D874,5861,GL2008,8210,01/02/2008,,,3111,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D880,5862,GL2008,8230,01/02/2008,,,473,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D88C,5863,GL2008,8240,01/02/2008,,,194,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D898,5865,GL2008,8320,01/02/2008,,,1383,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D8A4,5867,GL2008,8410,01/02/2008,,,3890,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D8AF,5871,GL2008,8510,01/02/2008,,,462,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D8BB,5873,GL2008,8530,01/02/2008,,,640,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D8C7,5876,GL2008,8630,01/02/2008,,,1794,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D8D3,5878,GL2008,8710,01/02/2008,,,33194,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D8DF,5879,GL2008,8720,01/02/2008,,,20286,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D8EB,5896,GL2008,9210,01/02/2008,,,14588,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D8F7,5900,GL2008,9250,01/02/2008,,,3081,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D769,5923,GL2008,2110,01/03/2008,,,22735,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D775,5926,GL2008,2120,01/03/2008,,,-63094,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D781,5928,GL2008,2130,01/03/2008,,,1323,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D78D,5937,GL2008,2310,01/03/2008,,,27641,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D799,5955,GL2008,5310,01/03/2008,,,64415,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D7A5,5959,GL2008,5410,01/03/2008,,,-47550,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D7B1,5964,GL2008,5610,01/03/2008,,,-53586,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068D7BD,5970,GL2008,5630,01/03/2008,,,36239,,,,,,,,0,1753-01-01 00:00:00.000
